tweet_id,airline_sentiment_confidence,negativereason,negativereason_confidence,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,sentiment_result,airline
5.69e+17,0.3898,Can't Tell,0.3898,NaN,benjaminokeefe,NaN,0,“@JetBlue: @benjaminokeefe Thanks for including us on your tour! Did you pack your winter coat?”Unfortunately yes ❄️⛄️ #WereNotinCaliAnymore,NaN,2/21/2015 5:29,NaN,Eastern Time (US & Canada),negative,Delta
5.69e+17,1,NaN,NaN,NaN,Dress4YesConJax,NaN,0,"@JetBlue Even though this flight #226 didn't have much needed hot beverages 4 us NY-ers, the landing was super smooth 👍👍 😊 #happytweet",NaN,2/21/2015 5:25,NYC ,NaN,positive,Delta
5.69e+17,0.6733,NaN,NaN,NaN,Ajok81,NaN,0,@JetBlue going to San Juan!,NaN,2/21/2015 5:24,NaN,NaN,neutral,Delta
5.69e+17,1,Customer Service Issue,0.6869,NaN,JessBarbalato,NaN,0,@jetblue is the website down? Can't print boarding pass,NaN,2/21/2015 5:11,NaN,Eastern Time (US & Canada),negative,Delta
5.69e+17,1,NaN,NaN,NaN,mike_baskin,NaN,0,"@JetBlue thanks for getting me to Boston early for @TuftsEnergyConf ""Breaking Barriers To a Clean Energy Future""",NaN,2/21/2015 5:07,"Cambridge, MA",NaN,positive,Delta
5.69e+17,0.6931,NaN,NaN,NaN,PilardelMaria,NaN,0,@JetBlue Thanks!,NaN,2/21/2015 4:54,#theBronx ,Central Time (US & Canada),positive,Delta
5.69e+17,1,NaN,NaN,NaN,takenn54,NaN,0,@JetBlue are you going to be giving travel agent rates to those who hold an Iata card ???,NaN,2/21/2015 4:40,"Albany,NY",Eastern Time (US & Canada),neutral,Delta
5.69e+17,1,NaN,NaN,NaN,KimSinanovic,NaN,0,@JetBlue Thanks for the complimentary upgrade to first.  You are the best!,NaN,2/21/2015 4:38,NaN,NaN,positive,Delta
5.69e+17,1,NaN,NaN,NaN,JetBlueNews,NaN,0,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/FFc13zYGJS,NaN,2/21/2015 4:36,USA,Sydney,neutral,Delta
5.69e+17,1,NaN,NaN,NaN,kerrymflynn,NaN,1,"@JetBlue ah no the staff was perfect this morning at JFK, more sleep for me!! :)",NaN,2/21/2015 4:20,"New York, NY",Quito,positive,Delta
5.69e+17,1,NaN,NaN,NaN,AeroJobMarket,NaN,0,"@JetBlue @Airbus  Wow, awesome videos guys https://t.co/dbcvEPn5QC Great work. #Bluemanity #CoreValues  #Passion #AeroJobMarket #avgeek",NaN,2/21/2015 3:58,Worldwide,London,positive,Delta
5.69e+17,1,NaN,NaN,NaN,AeroJobMarket,NaN,0,@JetBlue @Airbus Wow what an amazing video https://t.co/dbcvEPn5QC Great world Guys #Bluemanity #CoreValues #Passion #AeroJobMarket,NaN,2/21/2015 3:54,Worldwide,London,positive,Delta
5.69e+17,1,NaN,NaN,NaN,Michael_Lytle,NaN,0,@JetBlue today my family gets to experience #mosaic status w/ me! #LifeIsGood,NaN,2/21/2015 3:30,"Salem, NH",Eastern Time (US & Canada),positive,Delta
5.69e+17,0.6503,NaN,NaN,NaN,Galapaghxst,NaN,0,@JetBlue real shit my nigga north don't play around!,NaN,2/21/2015 3:10,NaN,NaN,neutral,Delta
5.69e+17,0.6394,NaN,NaN,NaN,mutantgatto,NaN,0,@JetBlue word thanks,NaN,2/21/2015 3:08,ravioli,Eastern Time (US & Canada),positive,Delta
5.69e+17,1,NaN,NaN,NaN,mutantgatto,NaN,0,@JetBlue by any chance do u offer fresh guacamole on your flights,NaN,2/21/2015 2:53,ravioli,Eastern Time (US & Canada),neutral,Delta
5.69e+17,0.6526,NaN,NaN,NaN,tammyterez,NaN,0,@JetBlue Get me out of this 7 degree weather...here we go! #westpalmbeachbound  🌞✈️👸,NaN,2/21/2015 2:37,New York ,Eastern Time (US & Canada),neutral,Delta
5.69e+17,1,NaN,NaN,NaN,JetBlueNews,NaN,0,@JetBlue Airways Lowered to Strong Sell at Vetr Inc. (JBLU) - Mideast Time http://t.co/yMMH9k4CBr,NaN,2/21/2015 2:36,USA,Sydney,neutral,Delta
5.69e+17,1,NaN,NaN,NaN,theycallme_HH,NaN,0,@JetBlue Thank you ! What about Paris ? Could we arrange something from there ?,"[0.0, 0.0]",2/21/2015 2:10,Orleans/Tarpon Springs/London,Amsterdam,neutral,Delta
5.69e+17,1,NaN,NaN,NaN,theycallme_HH,NaN,0,@JetBlue we are trying to go as far away from King'sCollegeLondon as possible for charity today. Would you help us ? #jailbreak #RAG,"[0.0, 0.0]",2/21/2015 2:04,Orleans/Tarpon Springs/London,Amsterdam,neutral,Delta
5.69e+17,1,NaN,NaN,NaN,JetBlueNews,NaN,0,@JetBlue Fliers to Gain Access to WSJ Content - @zacks_com http://t.co/GouzrdT7ZF,NaN,2/21/2015 1:36,USA,Sydney,neutral,Delta
5.69e+17,0.674,Late Flight,0.674,NaN,chelseylamwatt,NaN,0,"@JetBlue It's not ideal, but it's okay. Better Late Flight than never! :)",NaN,2/21/2015 1:31,"New York, NY | Orlando, FL",Eastern Time (US & Canada),negative,Delta
5.69e+17,1,Lost Luggage,1,NaN,mattwheeler,NaN,0,"@JetBlue yeah that's all been done. Define ""incidentals""? How much can I spend on gear so this trip is not a waste?","[40.64342444, -111.49392569]",2/21/2015 0:12,"New York, NY",Eastern Time (US & Canada),negative,Delta
5.69e+17,1,Lost Luggage,1,NaN,mattwheeler,NaN,0,@JetBlue so you guys lost my bag that had all my ski gear in it. I flew here from NYC to ski. Should I buy new stuff tomorrow? ...,"[40.64339686, -111.49337274]",2/21/2015 0:02,"New York, NY",Eastern Time (US & Canada),negative,Delta
5.69e+17,0.6742,NaN,NaN,NaN,traciglee,NaN,0,"@JetBlue 162, SMF to JFK!",NaN,2/20/2015 23:30,"New York, NY",Eastern Time (US & Canada),positive,Delta
5.69e+17,0.6039,NaN,NaN,NaN,woawABQ,NaN,0,"@JetBlue If you'd love to see more girls be inspired about becoming pilots, RT our free WOAW event March 2-8 at ABQ. http://t.co/rfXlV1kGDh",NaN,2/20/2015 22:16,"Albuquerque, NM",NaN,neutral,Delta
5.69e+17,0.3602,NaN,0,NaN,jmoalmawali,NaN,0,@JetBlue thanks anyways @SouthwestAir has my back! Awesome rate &amp; amazing customer service #nomoreaggravation,NaN,2/20/2015 21:32,Boston,NaN,neutral,Delta
5.69e+17,1,Customer Service Issue,1,NaN,jmoalmawali,NaN,0,@JetBlue on hold for 30 mins placed on hold then hung up on 2nd time in 2 days Only looking for group rates. BOS-SJU 5-12 to 5-19 10 people,NaN,2/20/2015 21:25,Boston,NaN,negative,Delta
5.69e+17,1,Customer Service Issue,1,NaN,jmoalmawali,NaN,0,@JetBlue you're customer service is terrible. #NeverAgain #flywhonotblue,NaN,2/20/2015 21:21,Boston,NaN,negative,Delta
5.69e+17,1,Late Flight,0.6617,NaN,thatsmypotpie,NaN,0,@JetBlue now we are delayed until 1:02! This is ridiculous,NaN,2/20/2015 21:18,Central Perk,Eastern Time (US & Canada),negative,Delta
5.69e+17,1,Flight Attendant Complaints,1,NaN,genna_campos,NaN,0,@JetBlue you're flight attendants suck and are always rude :( 4th bad experience with JetBlue tonight :/,NaN,2/20/2015 21:16,NaN,Eastern Time (US & Canada),negative,Delta
5.69e+17,1,Late Flight,0.6404,NaN,AMakuh,NaN,0,@JetBlue says the person who hasn't been delayed for hours and now sitting on a runway with a wailing baby ;),NaN,2/20/2015 20:52,NaN,NaN,negative,Delta
5.69e+17,1,Late Flight,1,NaN,cindydavis_,NaN,0,"@JetBlue flight 672 delayed from 9:30 to 11:47 now, still sitting on runway over 15 minutes so far. Air travel at its best.",NaN,2/20/2015 20:48,New York,Atlantic Time (Canada),negative,Delta
5.69e+17,0.3363,NaN,0,NaN,KoolieAshSays,NaN,0,@JetBlue oh. Makes sense. My bad.,"[40.88529232, -73.856635]",2/20/2015 20:41,"ÜT: 17.9889591,-76.7712636",Pacific Time (US & Canada),neutral,Delta
5.69e+17,1,Can't Tell,0.6761,NaN,thatsmypotpie,NaN,0,@JetBlue 1242 now?! I may cry!,NaN,2/20/2015 20:38,Central Perk,Eastern Time (US & Canada),negative,Delta
5.69e+17,0.662,Flight Booking Problems,0.662,NaN,KoolieAshSays,NaN,0,@JetBlue why won't the site let me book tickets for nov for jfk to kin?,"[40.88539964, -73.85658056]",2/20/2015 20:35,"ÜT: 17.9889591,-76.7712636",Pacific Time (US & Canada),negative,Delta
5.69e+17,1,Late Flight,1,NaN,jcran72,NaN,0,@JetBlue Late Flight again lost almost 3 hours of my bay area weekend not to mention two hours of unnecessary vacation time from work.  #flt348,NaN,2/20/2015 20:32,Long Beach,NaN,negative,Delta
5.69e+17,1,NaN,NaN,NaN,LustyLovah,NaN,0,@JetBlue of course !!!!,NaN,2/20/2015 20:16,Where my pockets can take me,Quito,positive,Delta
5.69e+17,1,NaN,NaN,NaN,FerrisSalameh,NaN,0,@JetBlue thank you,"[40.7171667, -73.96415608]",2/20/2015 20:03,"Brooklyn, NY",Eastern Time (US & Canada),positive,Delta
5.69e+17,0.7263,NaN,NaN,NaN,TumbaSherman,NaN,0,@JetBlue thanks! I'll do it.,NaN,2/20/2015 20:00,Ft. Lauderdale,Eastern Time (US & Canada),positive,Delta
5.69e+17,0.6252,Bad Flight,0.3307,NaN,TumbaSherman,NaN,0,@JetBlue yes I do. I will get you exact data. Your download is fine it's your upload bandwidth and ping that are the issue. Ping especially,NaN,2/20/2015 20:00,Ft. Lauderdale,Eastern Time (US & Canada),negative,Delta
5.69e+17,1,NaN,NaN,NaN,corradokid,NaN,0,@JetBlue @FerrisSalameh Love JetBlue's speedy Twitter customer service.,NaN,2/20/2015 19:59,"New York, NY",Eastern Time (US & Canada),positive,Delta
5.69e+17,1,NaN,NaN,NaN,FerrisSalameh,NaN,0,"@JetBlue since high likelihood of snow at time of flight tomorrow, any chance I can rebook for Sunday?","[40.71716644, -73.96426215]",2/20/2015 19:56,"Brooklyn, NY",Eastern Time (US & Canada),neutral,Delta
5.69e+17,1,NaN,NaN,NaN,JetBlueNews,NaN,0,@JetBlue: DCA to Nantucket - Washington Business Journal http://t.co/ebxC94kFJD,NaN,2/20/2015 19:36,USA,Sydney,neutral,Delta
5.69e+17,0.7047,NaN,NaN,NaN,airtraffic01,NaN,0,@JetBlue thanks!,NaN,2/20/2015 19:32,Bushwood,NaN,positive,Delta
5.69e+17,1,NaN,NaN,NaN,airtraffic01,NaN,0,"@JetBlue Traveling with two kids tomorrow (ages 7 and 4) domestic, do they need birth certificates to check in at airport?",NaN,2/20/2015 19:25,Bushwood,NaN,neutral,Delta
5.69e+17,1,NaN,NaN,NaN,joel_betances,NaN,0,@JetBlue thank you so much for your effort,NaN,2/20/2015 19:22,new york,NaN,positive,Delta
5.69e+17,1,NaN,NaN,NaN,thatsmypotpie,NaN,0,@JetBlue thanks for letting us know. Hoping for no more delays!,NaN,2/20/2015 19:19,Central Perk,Eastern Time (US & Canada),positive,Delta
5.69e+17,0.6854,Late Flight,0.3512,NaN,thatsmypotpie,NaN,0,@JetBlue appreciate the response Worst part is losing the non refundable hotel in Orlando. Your crew blamed wind! Hoping for no more delays!,NaN,2/20/2015 19:17,Central Perk,Eastern Time (US & Canada),negative,Delta
5.69e+17,1,NaN,NaN,NaN,thatsmypotpie,NaN,0,@JetBlue flight 1183 to Orlando.,NaN,2/20/2015 19:07,Central Perk,Eastern Time (US & Canada),neutral,Delta
5.69e+17,1,Late Flight,1,NaN,thatsmypotpie,NaN,0,"@JetBlue this is awful! flight out of jfk for our honeymoon is delayed AGAIN until 1225 AM, and we lost money on a hotel now! #delayforwhat?",NaN,2/20/2015 19:04,Central Perk,Eastern Time (US & Canada),negative,Delta
5.69e+17,1,NaN,NaN,NaN,joel_betances,NaN,0,@JetBlue my phone number when you have any news for me is (631)891-5722,NaN,2/20/2015 18:59,new york,NaN,neutral,Delta
5.69e+17,1,Late Flight,0.3398,NaN,jcran72,NaN,0,@JetBlue flight 348 is a freaking nightmare tonight #sittingonthetarmac #delay,NaN,2/20/2015 18:58,Long Beach,NaN,negative,Delta
5.69e+17,1,NaN,NaN,NaN,DKHurts,NaN,0,@JetBlue 😭 I used points can I get them back if I decide not to go?,NaN,2/20/2015 18:58,Brooklyn!,NaN,neutral,Delta
5.69e+17,1,NaN,NaN,NaN,joel_betances,NaN,0,@JetBlue is that one on the picture http://t.co/lxwbsfxfj0,NaN,2/20/2015 18:58,new york,NaN,neutral,Delta
5.69e+17,0.3477,Late Flight,0.3477,NaN,ThatJasonEaton,NaN,0,@JetBlue I appreciate the speedy response. But the longer you delay the more inconvenience you put on your customers. Please nix change fee!,NaN,2/20/2015 18:49,NaN,NaN,negative,Delta
5.69e+17,0.6596,NaN,NaN,NaN,farms122,NaN,0,@JetBlue thanks!!,NaN,2/20/2015 18:46,NaN,Eastern Time (US & Canada),positive,Delta
5.69e+17,0.6383,NaN,0,NaN,tsmit,NaN,0,@JetBlue can you share where it is coming from?,NaN,2/20/2015 18:45,"Boston, MA",Eastern Time (US & Canada),neutral,Delta
5.69e+17,0.3469,NaN,0,NaN,tsmit,NaN,0,@JetBlue weather where?  It's 60 in SFO and flight 834 is still on time to boston.,NaN,2/20/2015 18:39,"Boston, MA",Eastern Time (US & Canada),neutral,Delta
5.69e+17,0.6612,NaN,0,NaN,dlewis2412,NaN,0,“@JetBlue: @dlewis2412 Sorry! Please ask Inflght if there is an open seat you can move to.” Will do!,NaN,2/20/2015 18:34,As global as possible,Atlantic Time (Canada),neutral,Delta
5.69e+17,1,Late Flight,1,NaN,tsmit,NaN,0,@JetBlue whats going on with flight 2034.  Delayed beyond 834.  Shouldnt thre flights switch at that point?,NaN,2/20/2015 18:33,"Boston, MA",Eastern Time (US & Canada),negative,Delta
5.69e+17,0.6551,NaN,NaN,NaN,KTrerotola,NaN,0,@JetBlue thanks for the info... Figured that was the case. Hopefully my new hashtag will change that ;) #ABCLetJetBlueStreamFeed,NaN,2/20/2015 18:32,"Boston, MA",Eastern Time (US & Canada),positive,Delta
5.69e+17,1,Bad Flight,0.6882,NaN,dlewis2412,NaN,0,@JetBlue what's up with the broken tv in seat 6F on flight 1818 today? Planned to catch the @cavs game!!! Nooooo,NaN,2/20/2015 18:31,As global as possible,Atlantic Time (Canada),negative,Delta
5.69e+17,1,NaN,NaN,NaN,MadameMaryAnn,NaN,0,@JetBlue April 6th. Anything specific I should know for my first flight?,"[43.3230125, -73.64314219]",2/20/2015 18:28,Upstate New York,Eastern Time (US & Canada),neutral,Delta
5.69e+17,1,Customer Service Issue,1,NaN,joel_betances,NaN,0,@JetBlue I bein calling JetBlue no respond I leave my number no call back I think JetBlue is loosing a customer,NaN,2/20/2015 18:27,new york,NaN,negative,Delta
5.69e+17,1,Bad Flight,1,NaN,TumbaSherman,NaN,0,@JetBlue I'm on flt 700 lax to FLL both ppl are sleeping so Id rather not disturb in flight. Tried to dl movie no go http://t.co/Nh2i9ZlzMk,NaN,2/20/2015 18:23,Ft. Lauderdale,Eastern Time (US & Canada),negative,Delta
5.69e+17,0.3537,Late Flight,0.3537,NaN,TraveLifeLove,NaN,0,Made it to #Costa #Rica and back @JetBlue Missing it already!  #Pura #Vida!,NaN,2/20/2015 18:21,The World,Eastern Time (US & Canada),negative,Delta
5.69e+17,1,NaN,NaN,NaN,KTrerotola,NaN,0,"@JetBlue me again :) you don't have ABC on Inflight TV, do you? (If so, what channel? #SharkTank is on!)",NaN,2/20/2015 18:13,"Boston, MA",Eastern Time (US & Canada),neutral,Delta
5.69e+17,0.6652,Bad Flight,0.3446,NaN,TumbaSherman,NaN,2,@JetBlue love you guys. You know that. But I paid for prem. wifi toplay @vainglorygame. No go. Ping terrible / up too http://t.co/CmjRIWOP7O,NaN,2/20/2015 18:08,Ft. Lauderdale,Eastern Time (US & Canada),negative,Delta
5.69e+17,0.632,NaN,0,NaN,innovatefitnow,NaN,0,@JetBlue saved the day:) @Expedia lost a costumer #jetblue #makingthingseasy #feelbetter,NaN,2/20/2015 18:07,NaN,NaN,positive,Delta
5.69e+17,1,NaN,NaN,NaN,BillyKace,NaN,0,@JetBlue 266 at LGB in Sunny So Cal http://t.co/V015PK7DSi,"[33.8117407, -118.1628]",2/20/2015 17:27,NaN,Pacific Time (US & Canada),neutral,Delta
5.69e+17,1,NaN,NaN,NaN,kbosspotter,NaN,0,@JetBlue do you think snow in boston on 2/24 will effect my flight?,NaN,2/20/2015 17:26,Logan International Airport,Atlantic Time (Canada),neutral,Delta
5.69e+17,1,NaN,NaN,NaN,Bones2245,NaN,0,@JetBlue @markie_post I'd like to see Markie too.,NaN,2/20/2015 17:25,Earth,Central Time (US & Canada),neutral,Delta
5.69e+17,1,NaN,NaN,NaN,SassmasterJosh,NaN,0,@JetBlue who do you think is gonna win Mayweather or Pacquiao?,NaN,2/20/2015 17:10,.,Pacific Time (US & Canada),neutral,Delta
5.69e+17,1,Late Flight,1,NaN,JordantheJew,NaN,0,@JetBlue thanks for making me miss an important dinner tonight. 2 hr delay and now 20 min on Tarmac... #worst,NaN,2/20/2015 17:08,"New York, NY",Eastern Time (US & Canada),negative,Delta
5.69e+17,1,NaN,NaN,NaN,misschris715,NaN,0,@JetBlue yes! Terra blue chips were my favorite. :),NaN,2/20/2015 16:57,"los angeles, ca",Pacific Time (US & Canada),positive,Delta
5.69e+17,1,NaN,NaN,NaN,greggweiss,NaN,0,"@JetBlue I DM'd my confirmation code... Thanks again for your help! Mommy, daddy, and kids appreciate it!",NaN,2/20/2015 16:39,"Hastings on Hudson, NY",Eastern Time (US & Canada),positive,Delta
5.69e+17,1,NaN,NaN,NaN,JetBlueNews,NaN,0,@JetBlue Airways Corporation Insider Trading Update - Rock Hill Daily http://t.co/vvzkSMFKVw,NaN,2/20/2015 16:36,USA,Sydney,neutral,Delta
5.69e+17,0.68,NaN,0,NaN,KTrerotola,NaN,0,@JetBlue thanks! I only loose 'em at airports...1st time we found it. I think @fitbit needs to make flexes that stay on when carrying bags!,NaN,2/20/2015 16:34,"Boston, MA",Eastern Time (US & Canada),neutral,Delta
5.69e+17,1,Late Flight,1,NaN,pseudomachine,NaN,0,@JetBlue I don't have enough hands to count the number of times something like this has delayed my flight with you guys. Very disappointed.,NaN,2/20/2015 16:33,New York City,Eastern Time (US & Canada),negative,Delta
5.69e+17,1,Customer Service Issue,0.6376,NaN,KTrerotola,NaN,0,@JetBlue just called that number and left message. Are you at to pass along message to team too?,NaN,2/20/2015 16:30,"Boston, MA",Eastern Time (US & Canada),negative,Delta
5.69e+17,0.6846,NaN,NaN,NaN,hgeronemus,NaN,0,"Cool! ""@JetBlue: @hgeronemus We are 60% there and anticipate completing installation on all our A320's this year. http://t.co/sGckBopATA”","[26.07159064, -80.14770942]",2/20/2015 16:27,"Fort Lauderdale, FL",Eastern Time (US & Canada),positive,Delta
5.69e+17,1,NaN,NaN,NaN,greggweiss,NaN,0,@JetBlue Love you guys sooooooo much. Ridiculously appreciated! A+ service!,NaN,2/20/2015 16:26,"Hastings on Hudson, NY",Eastern Time (US & Canada),positive,Delta
5.69e+17,1,Late Flight,1,NaN,greggweiss,NaN,0,@JetBlue Any option for luggage assistance on the ground at HPN? Flight 2168 delayed 2+ hours &amp; we will have 2 sleeping kids when we land,NaN,2/20/2015 16:22,"Hastings on Hudson, NY",Eastern Time (US & Canada),negative,Delta
5.69e+17,1,Lost Luggage,1,NaN,KTrerotola,NaN,0,@JetBlue can you ask SLC checkin/bag drop if they found a dark blue/blackish fit bit flex? Would've lost it there around 445pm MT,NaN,2/20/2015 16:17,"Boston, MA",Eastern Time (US & Canada),negative,Delta
5.69e+17,1,NaN,NaN,NaN,ChicoArtist,NaN,1,"@JetBlue you are officially my favorite, thank you for the wonderful service at JFK",NaN,2/20/2015 16:12,NaN,Pacific Time (US & Canada),positive,Delta
5.69e+17,1,Late Flight,0.6748,NaN,pseudomachine,NaN,0,@JetBlue seriously?? What is going on?! http://t.co/mTHM9waObu,NaN,2/20/2015 16:08,New York City,Eastern Time (US & Canada),negative,Delta
5.69e+17,1,Late Flight,1,NaN,farms122,NaN,0,@JetBlue any news on flight 122 pbi-boston delay? Can we wait to arrive at airport based on reported 1 and 1/2 hour delay?,NaN,2/20/2015 16:06,NaN,Eastern Time (US & Canada),negative,Delta
5.69e+17,0.6544,NaN,NaN,NaN,JetBlueNews,NaN,0,@JetBlue Airways Corporation (NASDAQ:JBLU) Reaches on New High Range ... - StreetWise Report http://t.co/C7tpdKqULM,NaN,2/20/2015 16:05,USA,Sydney,positive,Delta
5.69e+17,0.6669,NaN,NaN,NaN,Laneit360,NaN,0,@JetBlue thanks...,NaN,2/20/2015 15:53,Here & There,Eastern Time (US & Canada),positive,Delta
5.69e+17,0.653,longlines,0.3513,NaN,noplasticshower,NaN,0,.@JetBlue i'm sorry.  Boarding chaos is underway.  Please query again post scrum.,NaN,2/20/2015 15:51,planet earth,NaN,negative,Delta
5.69e+17,1,Late Flight,0.3442,NaN,barrystanbridge,NaN,0,@JetBlue were boarding now I'm really not impressed. I've learnt a very valuable lesson .,"[40.64530946, -73.77617682]",2/20/2015 15:50,Leighton Buzzard,NaN,negative,Delta
5.69e+17,1,NaN,NaN,NaN,Laneit360,NaN,0,"@JetBlue question, flying for the 1st time with my 16mont old son...do I need to bring anything for him? Birth certificate/S.S. card etc?",NaN,2/20/2015 15:50,Here & There,Eastern Time (US & Canada),neutral,Delta
5.69e+17,1,NaN,NaN,NaN,noplasticshower,NaN,0,.@JetBlue process begins 6:48,NaN,2/20/2015 15:48,planet earth,NaN,neutral,Delta
5.69e+17,1,Customer Service Issue,1,NaN,andrewdobos,NaN,0,.@JetBlue yes. Filed a claim and they issued $30 credit as a courtesy. The whole thing seems exceptionally uncourteous to me.,"[0.0, 0.0]",2/20/2015 15:45,Boston MA USA,Eastern Time (US & Canada),negative,Delta
5.69e+17,1,Late Flight,1,NaN,noplasticshower,NaN,0,.@JetBlue yes and not boarding at 6:44. Good luck with that. Push wheels up to reality.  Dare you.,NaN,2/20/2015 15:44,planet earth,NaN,negative,Delta
5.69e+17,0.6931,Can't Tell,0.3663,NaN,barrystanbridge,NaN,0,@JetBlue I tried a burger which was good but expensive! Were lead to believe that food in the USA is cheap butnot here!,"[40.64534568, -73.77609616]",2/20/2015 15:39,Leighton Buzzard,NaN,negative,Delta
5.69e+17,1,Customer Service Issue,0.3395,NaN,barrystanbridge,NaN,0,@JetBlue I'm a trying ! But I'm tired and getting grumpy !,"[40.64531687, -73.77617765]",2/20/2015 15:34,Leighton Buzzard,NaN,negative,Delta
